id,p_type,s_name,s_area_name,post_time,title,author,content,page_url
1696580914066_PTT02R,bbs,Ptt,Stock,2023-10-06 16:27:23.000,Re: [新聞] 長榮總座謝惠全28字嘆海運市況　坦言「,rayisgreat,"
剛看了長榮海運的法會簡報

https://imgur.com/8iOTs5F

7-8 月長榮貨量高到有點意外

分別 82、85 萬TEU

過去海運大噴發的 2021-22 這兩年

單月貨運量最高紀錄才 67 萬TEU

記得 6 月時的新聞

長榮擬斥 240 億元 買下長榮新加坡全數股權

2023/06/19

長榮表示，長榮新加坡公司現有船隊包含21艘貨櫃船，運能約15.6萬TEU（20呎標準櫃）
，完成交易後，長榮將認列原新加坡公司船隊收入，預估增加營收約10%。

---

這筆交易由 Q2 財報得知從 7/14 生效

https://imgur.com/w5a8IIi

今天法會所公布的圖表

現在長榮運價在 800 左右，跟 SCFI 差不多

幾乎已跟疫情前差不多

長榮這兩個月維持現在 240 左右億的營收

看來長榮日前花 240 億現金

從張家金庫巴拿馬長榮國際

買回長榮新加坡 100% 股權，提升運力

貢獻可真不小

--
",http://www.ptt.cc/bbs/Stock/M.1696580846.A.FF5.html
1696588036788_PTT02R,bbs,Ptt,Stock,2023-10-06 18:24:58.000,[情報] 2211 長榮鋼 112年9月營收,rz2x,"1. 標題：2211 長榮鋼 112年9月營收

2. 來源：公開觀測資訊站

3. 網址：https://mops.twse.com.tw/mops/web/t146sb05

4. 內文：

本年迄今累計營收        去年同期累計營收        累計營收成長率
9,119,705               9,127,939               -0.09%
112年09月營收           去年同期月營收          月營收成長率
854,884                 674,715                 26.70%
112年08月營收           去年同期月營收          月營收成長率
1,119,603               753,827                 48.52%
112年07月營收           去年同期月營收          月營收成長率
1,116,549               982,491                 13.64%
112年06月營收           去年同期月營收          月營收成長率
1,096,828               998,445                 9.85%

MOM：-23.6% YOY：26.7%
------------------------------
ㄟ不是
這月減也太多
從新聞來看
應該是本業鋼構的部分很慘
營收都靠燒垃圾在撐

--
",http://www.ptt.cc/bbs/Stock/M.1696587900.A.FE9.html
1697003751910_PTT02R,bbs,Ptt,Stock,2023-10-11 13:52:35.000,[情報] 2603 長榮 澄清媒體報導,DDDDRR,"1. 標題：2603 長榮 澄清媒體報導

2. 來源：  公開資訊觀測站                (公司名、網站名)

3. 網址：
https://mops.twse.com.tw/mops/web/t05sr01_1           (請善用縮網址工具)

4. 內文：1.事實發生日:112/10/11
2.公司名稱:長榮海運股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:工商時報
6.報導內容:
「法人認為，長榮2024年獲利將跳水，每股稅後純益（EPS）將降至2.33元，
利多為每股淨值將升至212.71元...」
7.發生緣由:
大眾傳播媒體報導
8.因應措施:
本公司並未編製財務預測。有關本公司財務業務狀況，
請投資人參考本公司於公開資訊觀測站之公告資訊為準，特此說明。
9.其他應敘明事項:無

",http://www.ptt.cc/bbs/Stock/M.1697003557.A.3AF.html
1697011618698_PTT02R,bbs,Ptt,Stock,2023-10-11 16:04:33.000,[新聞] 華航9月、Q3、前三季營收創歷年同期新高,ipipwrong,"原文標題：華航9月、Q3、前三季營收創歷年同期新高　客運年增近3倍

原文網址: https://finance.ettoday.net/news/2600366#ixzz8Fogy863Q

發布時間：10/11

記者署名：張佩芬

原文內容：

華航集團9月份合併營收為149.06億元，較去年同期增加29.02億元，增幅24.18%；累計第
三季營收476.8億元，1-9月營收為1,375.62億元，單月、單季及累計前三季營收均為歷年
同期高點，其中9月貨運營收年增3倍。

華航9月客運收入為92.24億元，較去年同期增加68.49億元，增幅288.38%，主因為客運市
場需求穩定，致使整體客運收入較去年同期增幅近3倍。多數地區暑期旺季結束，歐洲及
北美等地區旅運需求轉平，而東北亞載客率仍有近八成表現，東京、大阪、釜山等皆為9
月旅遊熱點，為客收最大主力；另大洋洲地區因當地假期的旅運需求發酵，挹注客收增加
，為客運收入月增幅最大區域。

展望後市，華航繼續看好航空旅運商機，甫發表全新形象廣告「#這一刻讓旅行更深刻」
提升品牌曝光，10/6至11/15推出線上旅展，長達41天的全航線優惠促銷，每月16日還有
「華航會員日」專屬優惠增加旅客黏著度，有望持續推升營業表現正向成長。

貨運收入為46.44億元，較前月增幅8.71%，空運市場逐漸脫離傳統淡季，月中手機新品上
市、月底華人地區中秋連假等帶動下，整體貨量及價格回穩，致使貨收較前月表現提升。
第四季即將進入傳統歐美假期購物旺季，預期市場艙位需求仍可維持強勁，運價可望再向
上提升，華航持續掌握貨運市場及商機脈動，以穩定獲利為目標。

油價部分，9月新加坡航空燃油平均價格為122.9美元/桶，較8月上漲約5.36%；較去年同
期漲幅約1.72%。

心得/評論：

今年營收高不意外，但股價不爭氣！話說我的阿榮啊,每天外資倒貨是倒爽了沒,幫QQ

--
",http://www.ptt.cc/bbs/Stock/M.1697011476.A.2A1.html
1697016016968_PTT02R,bbs,Ptt,Stock,2023-10-11 17:18:33.000,Re: [新聞] 華航9月、Q3、前三季營收創歷年同期新高,magicgreet,"飛KIX的LCC大概8.5K就有了 沒託運沒選位

TSAHND 也不少12000就有的位置了

整個MOM跌死都不提....

原本預期會衰退 10% 看來差不多

原本期待突破22再來放空 結果不爭氣

大家都想跑路...

華航15-18

長榮22-24

這大概是想投資可進場不會太慘烈的價格吧

想玩航空 虎航預估EPS應該能4 現在本益比才7

老話一句 CI/BR是有什麼獨佔技術嗎?

--
",http://www.ptt.cc/bbs/Stock/M.1697015915.A.906.html
1697016627265_PTT02R,bbs,Ptt,Stock,2023-10-11 17:28:20.000,[情報] 2323 中環 取得長榮海運股票,q1a1,"1. 標題：公告本公司取得有價證券

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t05sr01_1

4. 內文：

1.證券名稱:
長榮海運 普通股
2.交易日期:112/7/27~112/10/11
3.交易數量、每單位價格及交易總金額:
交易數量(仟股):2,880
每單位價格(元):104.89
交易總金額(元):302,080,910
4.處分利益（或損失）（取得有價證券者不適用）:
不適用
5.與交易標的公司之關係:
無
6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
持有餘額:11,997,000股、金額:1,939,899,422元  
持股比例:0.567%、權利受限情形: 無
7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
占總資產比例:70.32%
占歸屬於母公司業主之權益比例:83.17%
營運資金數額:4,523,097仟元
8.取得或處分之具體目的:
投資組合
9.本次交易表示異議董事之意見:
無
10.本次交易為關係人交易:
否
11.交易相對人及其與公司之關係:
不適用
12.董事會通過日期:
不適用
13.監察人承認或審計委員會同意日期:
不適用
14.其他敘明事項:
無

--
",http://www.ptt.cc/bbs/Stock/M.1697016502.A.1E4.html
1697023215107_PTT02R,bbs,Ptt,Stock,2023-10-11 19:18:29.000,[情報] 2618 長榮航+2610華航九月營收,cmuse,"1. 標題：2618長榮航+2610華航 9月營收整理

2. 來源：公開資訊觀測站                               (公司名、網站名)

3. 網址：https://mops.twse.com.tw/mops/web/ezsearch                               (請善用縮網址工具)

4. 內文：

2618 長榮航
本資料由　(上市公司) 長榮航　公司提供
民國112年09月   單位：新台幣仟元

項目    營業收入淨額
本月      16,400,974
去年同期          11,323,698
增減金額          5,077,276
增減百分比        44.84
本年累計          146,298,375
去年累計          98,626,887
增減金額          47,671,488
增減百分比        48.34
備註 / 營收變化原因說明

2610 華航
本資料由　(上市公司) 華航　公司提供
民國112年09月   單位：新台幣仟元

項目    營業收入淨額
本月      14,905,667
去年同期          12,004,264
增減金額          2,901,403
增減百分比        24.17
本年累計          137,561,880
去年累計          111,780,065
增減金額          25,781,815
增減百分比        23.06
備註 / 營收變化原因說明


無嘴貓 9月月減-9.7%,花花航9月月減-8.4%

最近幾乎每天緩跌，跌不停。

說好的 無嘴貓50  花花航40 好像要等下一次疫情了。

99航空雙雄!!

--
",http://www.ptt.cc/bbs/Stock/M.1697023111.A.D56.html
1697110401675_PTT02R,bbs,Ptt,Stock,2023-10-12 19:31:40.000,[新聞] 上市公司9月營收3.4兆元衰退一成 航運、,qwe22992168,"原文標題：上市公司9月營收3.4兆元衰退一成 航運、生技及百貨業淪三大慘業

原文連結：https://reurl.cc/v6vdN1

發布時間：2023年10月12日 週四 下午2:55

記者署名：葉憶如｜Yahoo財經特派記者

原文內容：

台灣證交所今（12）日公布最新983家上市公司9月及前三季營收統計，合計單月營收近
3.4兆元，較去年同月衰退10.83%，個別產業方面，觀光年增54%最好，建材營造33%及電
器電纜表現前三強，「最慘」前三大產業為航運、生技及百貨業，航運年減約30.5%，生
技衰退30%、百貨衰退21%，表現較不理想。

依據上市公司公告112年9月營收顯示，本（9）月份全體上市公司營收總計3兆3,946億元
，較111年同期衰退4,124億元、10.83%，營收成長公司共425家，衰退公司共558家。

另累計1至9月全體上市公司營收總計26兆8,635億元，較111年同期衰退3兆3,735億元、
11.16%，營收成長公司共349家，衰退公司共634家。

全體上市公司112年9月當月營收呈現成長趨勢之主要產業為觀光餐旅業、建材營造業及電
器電纜業，衰退趨勢之主要產業為航運業、生技醫療業及貿易百貨業。

全體上市公司1至9月累計營收呈現成長趨勢之前三名產業為觀光餐旅業、汽車工業及數位
雲端業，衰退趨勢產業為航運業、塑膠工業及金融保險業。

證交所表示，經瞭解全體上市公司當（9）月份營收成長較大之產業，觀光餐旅業因跨境
旅遊需求大增及疫後客流量復甦，建材營造業因建案完工認列工程收入，電器電纜業因銅
均價上漲，致本月較111年同月成長；當（9）月份營收衰退較大之產業，航運業因通膨壓
力致市場需求下降運價下跌，生技醫療業受去年新藥上市出貨基期較高及因國際景氣低迷
使海外委託代工接單衰退，貿易百貨業因個別公司受匯率波動認列兌換損失影響，致本月
較111年同月營收衰退。

全體上市公司累計至112年9月營收成長較大之產業，觀光餐旅業因跨境旅遊需求大增及疫
後客流量復甦，汽車工業因車用晶片供應及航運問題緩解，數位雲端業受惠開學、智慧型
手機新機上市及數位轉型商機，致累計營收成長；累計營收衰退較大之產業，航運業因通
膨壓力致市場需求低迷使運價下跌，塑膠工業因總體經濟衰退，下游廠商調節庫存且產品
價格下跌，金融保險業因保險業務淨收益及投資收益減少，致累計營收衰退。

心得/評論：

9月當月營收呈現成長趨勢之主要產業為觀光餐旅業、建材營造業及電器電纜業

9月當月衰退趨勢之主要產業為航運業、生技醫療業及貿易百貨業

不可能永遠一直旅遊出去玩 玩久了也會膩

到最後還是會回來百貨公司買東西 買生技保健食品吃

想抄底的散戶 可以注意看看

--
",http://www.ptt.cc/bbs/Stock/M.1697110302.A.3D7.html
1697170574263_PTT02R,bbs,Ptt,Stock,2023-10-13 12:15:54.000,2645長榮航太多,uzgo,"-----
Sent from JPTT on my iPhone

--
",http://www.ptt.cc/bbs/Stock/M.1697170556.A.D51.html
1697346881281_PTT02R,bbs,Ptt,Stock,2023-10-15 13:13:34.000,[請益] 長榮前兩季稅率高達60%?,ckingsu,"長榮前兩季稅前324億，所得稅196億,稅率高達6成 ??
未分配盈所得稅也才要多繳5%，這6成是怎麼算的?
110年賺@45元配18元
111年賺@87元配70元

--
",http://www.ptt.cc/bbs/Stock/M.1697346816.A.700.html
1697464667690_PTT02R,bbs,Ptt,Stock,2023-10-16 21:55:40.000,[新聞] 長榮航空遭控要空服員發「曖昧詩卡」 乘-,nodnarb1027,"1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 https://bit.ly/ 等縮網址服務，連結不能點擊者板規1-2-2處份。
3.心得/評論請盡量充實，心得過短或濫竽充數將以板規 1-2-3、4-4 水桶處份。
4.發文請依照格式文章標明段落，不符合格式者依4-1刪文處分。
------------------------ 按ctrl+y 可刪除以上內容。 ----------------------

原文標題：長榮航空遭控要空服員發「曖昧詩卡」 乘客多次搭訕以為愛情來了


原文連結：https://udn.com/news/story/7266/7509110


發布時間：2023-10-16 19:38


記者署名：聯合報 記者周彥妤


原文內容：

長榮航空10月起在長程航線商務艙發放迎賓詩卡，桃園市空服員職業工會批評，詩卡字眼非但曖昧，還要空服員在詩卡署名，引起乘客誤會空服員有好感，表態想當朋友，造成工作困擾，決議發起「拒簽曖昧詩卡行動」，請長榮立即停止將空服員情感當作行銷手段，空服員執勤不代表該「出賣身為人類所具有的情和愛」，更籲提供機上wifi密碼，才是溫暖旅客內心、讓旅客連結地面所「愛的捷徑」。長榮表示，空服員可擇3款不同卡片，不一定要使用特定小卡。

桃園市空服員職業工會今天發布聲明指出，長榮航空邀請詩人林婉瑜合作，10月起在長程航線商務艙發放迎賓詩卡，要求空服員在詩卡上親自署名交給乘客，詩卡上甚至有「我心裡儲存你的影像檔已經舊了，需要更新，要取得你的最新畫面」，這類看似曖昧的文字，導致數次乘客誤以為空服員對其有好感，留下自己聯絡方式，表示想和空服員做朋友，屢造成空服員困擾。

桃園市空服員職業工會表示，長榮航空將空服員情感，作為低成本討好乘客籌碼，在機上營造曖昧氛圍當作行銷手段，非常不可取。空服員執勤保持良好禮儀，不代表就該「出賣身為人類所具有的情和愛」；和旅客「曖昧文字」連結，不該成為空服員工作內容；事實上相比詩卡，提供機上wifi密碼，才是真正溫暖旅客內心、讓旅客連結地面所「愛的捷徑」。

桃園市空服員職業工會強調，長榮航空長年不尊重基層、漠視性別平等，無論是孕轉地被迫減薪、女性空服員制服只限裙裝、請生理假影響考績等，以上針對女性的種種差別待遇，都是長榮航空屢屢踐踏性平價值證據。

桃園市空服員職業工會表示，決定發起長榮分會全體會員拒簽曖昧詩卡行動，請長榮航空立即停止將空服員的情感當作行銷手段，更應停止利用林婉瑜作品傷害職場女性情感。

長榮航空表示，為提升長程航線商務艙服務質感，增進「服務以人為本」的思考與素養，透過與詩人林婉瑜合作製作小卡片，用其所撰寫富有雋永與正能量的詩詞，並經美國著名漢學家、翻譯家陶忘機（John Balcom）將詩句翻譯成英文，於空服員向旅客問候時遞交，希望藉優美詩詞，向旅客表達歡迎搭乘之意。

長榮航空表示，該卡片共設計有三款，每首詩各有不同意境，可由空服員自行選擇任一張卡片簽名致贈專屬服務區域的旅客；此項服務獲得不少旅客好評，公司也希望旅客留下該小卡片做為書籤使用，為美好旅程留下回憶。歡迎外界對該項服務表達寶貴意見，有助於長榮航空持續提供更好的服務品質。


心得/評論：


那個…可以也寄一些愛情詩卡給股東嗎？

相信不少跟著股板大戶做長榮航50春夢的股板股東

還在等航空股的春天來
-----
Sent from JPTT on my iPhone

",http://www.ptt.cc/bbs/Stock/M.1697464544.A.0B8.html
1697472183199_PTT02R,bbs,Ptt,Stock,2023-10-17 00:00:10.000,Re: [新聞] 長榮航空遭控要空服員發「曖昧詩卡」 乘-,benothing,"先上圖：
https://i.imgur.com/3Jt6XQk.jpg
https://i.imgur.com/tyJHwkH.jpg

上週搭商務艙看到的迎賓卡片，
會留下來單純是因為林婉瑜在第一本詩集的時候我就在看了，
所以特別把這一張留下來當作書籤卡使用。

大概大叔我看起來宅氣有餘美感不足，
所以這張卡片無法讓我對長榮的空服員有更多的幻想。

所以我個人覺得這個新聞也太小題大做了點。

我是股海糗爺，
如果要說股點的話，
長榮航現在484差不多到買點了？


眼
程
上
被
空
，
張

--
",http://www.ptt.cc/bbs/Stock/M.1697472012.A.F43.html
1697508196158_PTT02R,bbs,Ptt,Stock,2023-10-17 09:59:50.000,[請益] 大家認為長榮航的支撐價位在哪裡?,dahlia7357,"先上圖(月線)

https://i.imgur.com/vIihCFr.jpg

我個人認為，長線支稱的價位大概在12~15塊之間

也就是回復到疫情前的情況(大概在2019年那時候)

噴出那段跟疫情應該脫不了關係

附上我之前搶短的停損單

https://i.imgur.com/Fcto0za.jpg

9/22的下影線和9/25的反彈測試失敗

沒賺錢就果斷停損了

三大法人基本上也是不顧一切的出貨

跟融資餘額剛好成反比

大家認為這檔的支撐在哪呢?

--
",http://www.ptt.cc/bbs/Stock/M.1697507992.A.080.html
1697533513171_PTT02R,bbs,Ptt,Stock,2023-10-17 17:03:31.000,Re: [標的] 大家認為2618長榮航的支撐價在哪?,what1026,"https://imgur.com/a/YqawWu8
用月線看
長榮航主升段漲了兩年
漲完了 也跌破支撐線 會做的現在都是空單
現在反彈起來碰到支撐線就加空
22破了就看16那邊強支撐
不過這隻不會看月線做拉
盈虧比差太多
不知道為啥大家喜歡這隻= =
已經有三四個朋友問我要不要賣了


--
",http://www.ptt.cc/bbs/Stock/M.1697533413.A.83C.html
1697621725060_PTT02R,bbs,Ptt,Stock,2023-10-18 17:33:54.000,[新聞] 高盛示警：航運業衰退可能更持久且更嚴重,DrowningPool,"原文標題：高盛示警：航運業衰退可能更持久且更嚴重

原文連結：https://news.cnyes.com/news/id/5349153

發布時間：2023-10-18

記者署名：段智恆

原文內容：

根據外媒周二 (17 日) 報導，自從全球航運在新冠疫情期間達到高峰以來，航運巨擘馬
士基 (A.P. Moller-Maersk) 就一直在警告，貨櫃航運市場正走向低迷。華爾街投行高盛
目前預估，航運業的低迷將持續更長時間而且可能更嚴重。

該行分析師 Patrick Creuset 在最新的報告中預測，比市場更嚴重且更持久的航運業衰
退，將導致貨運價格和航運公司獲利繼續下滑，馬士基的未來不容樂觀，將其股票評等下
調至「賣出」(Sell)。

Creuset 說：「我們認為市場依然沒有認清航運業即將面臨的嚴重衰退程度和持續時間。
目前市場中貨運能力依舊過剩，這會到至貨物的價格和公司利潤承壓。預估馬士基在
2023-2024 年營利下降 8%。」

Creuset 表示，儘管航運市場正在經歷價格下跌，但由於新船不斷投放、貨物可以岸時交
付，以及停用和報廢的船隻較少，航運市場上的供應仍相對充裕。他指出，新船隻的交付
速度約占全球船隊的 1%，幾乎沒有拖延，空閒和報廢量很低，而且 11 月活躍船隻容量
在主要航線上將大幅增加。

另外，貨櫃航運業依賴全球需求趨勢，在 2020-2022 年新冠疫情期間，隨著零售商和其
他公司補充庫存滿足消費者壓抑的需求，貨櫃航運業迎來空前榮景，出現一櫃難求、運價
持續上漲的局面。然而自 2022 年初達到顛峰後，需求疲軟導致貨櫃運輸價格大幅下跌。

Creuset 認為，與以往的船運熊市相比，這此有兩個主要因素可能導致馬士基的利潤率下
降更為嚴重：

一、該行業的資產負債表過去高度槓桿化，這意味著現金流不能持續很長時間，而這一次
，大多數承運商持有數十億美元的現金。

二、航運業中連忙結構的演變，這些變化可能導致一些航運公司變得更加自主，但也可能
增加過剩貨運能力的管理難度。營運商仍在訂購新船，這表明該行業需要更多工具來管理
運載力。

馬士基曾在今年 8 月發出警告，表示全球貿易萎縮時間和程度超過預期，歐盟需求均在
下滑，前方烏雲密布。

該公司執行長 Vincent Clerc 先前表示，貨櫃運輸產業正在處於 2021 年和 2022 年的
新冠疫情後的大調整期，全球貿易萎縮的時間與程度可能會比之前想像的更久。



心得/評論：

連高盛也不看好航運
認為是一個景氣大循環得利者
下一波復甦不知道還要多久

但高盛看壞...
航運會...不可能吧？

--
",http://www.ptt.cc/bbs/Stock/M.1697621636.A.FC7.html
1698029090833_PTT02R,bbs,Ptt,Stock,2023-10-23 10:42:13.000,[新聞] 谷月涵：台股短線有壓 看好四大新興產業,DrowningPool,"原文標題：谷月涵：台股短線有壓 看好四大新興產業

原文連結：https://wantrich.chinatimes.com/news/20231023900390-420101

發布時間：2023-10-23

記者署名：任珮云

原文內容：

寬量國際今天舉行2023年第四季全球資本市場展望說明會，寬量國際策略長谷月涵
(Peter Kurz)表示，長期看好「台灣起飛(Taiwan HEADs Up)」投資策略，以「健康科技
(Health Tech)、能源科技(Energy Tech)、電動車科技(Automobile Tech)、數位經濟
(Data)」為首的四大新興產業，將成為未來台灣新護國神山群與新的經濟成長動能來源。

谷月涵表示，目前台股現金部位(M1B/M1B+股市市值)比重正處於下跌階段，意味著會有一
波修正壓力，也就是說，現階段投資台股風險偏高，這也是看好以數據為主的軟體產業，
在高風險資本市場環境中表現可優於大盤的原因。

谷月涵指出，儘管全球金融市場近期走勢震盪，以美國軟體股為主的指數型基金(IGV
ETF)今年以來表現優於大盤，國際資金對台灣以軟體為主的新經濟產業的高度興趣，從今
年寬量國際年度旗艦會議CEO Week可看出，2023年無論是從210家出席外資機構、超過300
位出席投資人，還是超過1,500場外資機構投資人會議需求，都是歷年來最多，提供與企
業對話管道。

谷月涵認為，看好網路等新興產業能夠成功的關鍵要素有下列3項：一、營運槓桿具有規
模可擴充性，主因高固定與低變動的成本結構、網路效應、專有的資料庫與演算法；二、
具有獨佔創造力，這是一種獨特優勢的商業元素且具備持續性的領導地位；三、享有高毛
利率，從財務角度來看，這是掌握定價能力的象徵。


心得/評論：

谷大師出來說台股短線有壓
不可能跟老謝一樣覺得Q4行情不好做吧？？？

幸福不會來的這麼突然吧　(X

",http://www.ptt.cc/bbs/Stock/M.1698028937.A.68E.html
1698038568279_PTT02R,bbs,Ptt,Stock,2023-10-23 13:21:22.000,[標的] 2211.TW 長榮鋼 燒垃圾慢慢多,wulowgunself,"-------------------------------------------------------------------------
1.發標的文未充實內文，多空理由不充實者，板規1-1-5或4-4處份
2.進退場機制若非長期投資，請輸入停損價，否則依板規1-1-6處份
3.請依格式輸入內容，未依格式者板規1-1-2砍文處份。
 
標題請使用以下格式：股號.市場碼+股名+分類 (市場碼：TW US HK CN JP KR...)
                 ex [標的] 2330.TW 台積電 長期不停損多
                 ex [標的] TSLA.US 特斯拉 馬斯克火星多
 
---------------------按ctrl+y 可刪除以上內容。----------------------------
 
1. 標的：2211.TW長榮鋼      (例 2330.TW 台積電) 
 
2. 分類：多
 
3. 分析/正文：

（一）基本面：

鋼構本業佔8成，燒垃圾等轉投資佔2成
今年鋼構本業差大家都知道，姑且相信明年春燕會回家
但鋼構再爛每季賺個1點多元都還不是問題
明年還有水美新廠跟榮鼎的運轉可以期待
不過明年沒有那麼多長榮股利要特別注意

（三）股利

今年EPS上看8元，以歷年80%分配率來看
股利有機會6.4++，殖利率9.2%
看看有沒有明年除息行情可以炒

（三）籌碼面

外資進進出出，但投信一直偷買。

（四）技術面

KD黃金交叉，自從73.3高點下來以後量縮整理
似乎在等季線上來，感覺很會整理一陣子
不過破前高覺得有機會

 
4. 進退場機制：

69以下慢慢買，破80再來考慮出

(非長期投資者，必須有停損機制。討論、心得類免填) 
 
 

--
",http://www.ptt.cc/bbs/Stock/M.1698038484.A.AF9.html
1698483735474_PTT02R,bbs,Ptt,Stock,2023-10-28 16:59:02.000,Re: [標的] 2618 長榮航 空,cmuse,"這一週飛機雙雄又反彈了一些，

又靠近下降月線壓力，又進場了一些

https://i.imgur.com/KyCU7Sx.jpg

從7月初發文到昨天幾乎彈不過月線

外資大買之後，通常兩三天就倒光了

https://i.imgur.com/RHQBXh7.jpg

目前飛機操作策略為

1.反彈到月線就進場

2.跌到布林通道下軌就回補

不期望開布林往下殺，肉看來不太多了

再補上從上次發文到現在的對帳單，

因為買的是認售權證，有點難整理

就放剛好找到的明細。

https://i.imgur.com/fnTcykR.jpg


希望可以賺機票了！

目前也在研究怎麼複製飛機的進場策略選股，畢竟趨勢股一退燒，還有一些肉可以吃的。



）

--
",http://www.ptt.cc/bbs/Stock/M.1698483544.A.36F.html
1698643297496_PTT02R,bbs,Ptt,Stock,2023-10-30 13:19:32.000,[情報] 6612 奈米醫材 5607 遠雄港 現金增資公開,ej03xu3,"1. 標題 6612 奈米醫材 5607 遠雄港 現金增資公開申購資訊

2. 來源 TWSE 公開申購公告-抽籤日程表

3. 網址 https://reurl.cc/GAD33W

4. 內文

股票代號：6612 奈米醫材
公司名稱：應用奈米醫材科技股份有限公司
(Icares Medicus)
產業別：生技醫療業
發行市場：上櫃增資
主辦券商：永豐金

承銷價：120.00元
承銷張數：425張
申購張數：1張（扣款金額120,070元）

今日13:06價：129.00元
價差：9.00元　（+7.50%）

~~~

股票代號：5607 遠雄港
公司名稱：遠雄自貿港投資控股股份有限公司
(Farglory FTZ Investment Holding)
產業別：航運業
發行市場：上市增資
主辦券商：元富

承銷價：40.00元
承銷張數：2,975張
申購張數：1張（扣款金額40,070元）

今日13:03價：47.00元
價差：7.00元　（+17.50%）

~~~

申購開始日：2023/11/01
申購截止日：2023/11/03
扣款日：2023/11/06
抽籤日：2023/11/07
未中籤退款日：2023/11/08
撥券日期：2023/11/15


老蘇之前操作過的小三通概念股遠雄港出現了

這次一樣是2檔股票 最近IPO或是增資雨後春筍般冒出

看來大家都缺錢了(?) 但也希望股市熱絡 -20-20

--
",http://www.ptt.cc/bbs/Stock/M.1698643174.A.664.html
1698737444725_PTT02R,bbs,Ptt,Stock,2023-10-31 15:29:44.000,[新聞] 外資從新興亞股大逃亡 台股殺最慘,deepelves,"原文標題：

《國際金融》外資從新興亞股大逃亡 台股殺最慘

原文連結：

https://wantrich.chinatimes.com/news/20231031900748-420201

發布時間：

14:21 2023-10-31

記者署名：

柯婉琇

原文內容：

【時報編譯柯婉琇綜合外電報導】彭博報導，美元走強、借貸成本升高與地緣政治緊張局
勢使整體風險偏好降溫，全球基金正群起拋售亞洲新興市場（除中國以外）股票。

根據彭博社所彙編的最新數據，外資在10月拋售近110億美元的亞洲新興市場股票，使三
個月來的拋售規模達到約270億美元，創下去年6月以來持續最久的賣壓，當時聯準會收緊
貨幣政策與中國封城引發投資人的恐慌情緒。

本月外資在台灣賣出逾40億美元股票，從韓國和印度市場賣出逾20億美元股票。中國股市
也持續面臨資金外流，投資人對該國房地產業的體質與該國整體經濟復甦疲軟仍然感到擔
憂。

此外，過去3個月來，外資在台股淨流出約150億美元，遠超出南韓、印度、印尼和泰國2
位數的拋售力道。

美國利率走勢的不確定性揮之不去，及以色列與哈瑪斯之間的戰爭可能推升原油價格，給
這個大多數國家都是石油進口國的地區帶來壓力。

此外，美元走強使當地貨幣承壓，美國公債殖利率徘徊在5%高點附近，亦令股票吸引力下
滑。

Reyl Group對沖基金經理Luca Castoldi表示，我們仍保持謹慎的看法，因為我們認為對
亞股2024年的獲利預期過高。2024年美國經濟成長不會很強勁，各領域都將感受到升息的
影響。


心得/評論：

台股賣得特別用力，因為老人巴菲特講的地緣政治風險?

還是猶太人要救國所以大賣股?

總之很多小兒走了.....

--
",http://www.ptt.cc/bbs/Stock/M.1698737386.A.9A1.html
1698741643221_PTT02R,bbs,Ptt,Stock,2023-10-31 16:38:59.000,Re: [新聞] 外資從新興亞股大逃亡 台股殺最慘,Sosonian,"前文恕刪。

我看前文底下推文很多人說，""還在萬六ㄟ""

各位要搞清楚，台灣股票的計價單位是 ""新台幣""。

台幣對美元 27 的萬六跟台幣對美元 32.5 時候的萬六有一樣嗎？
說不定到 36 的時候還在萬六，但這樣有意義嗎？

你黑手繼續印錢護盤阿，不要護到一顆滷蛋 50 元，然後還在那邊萬六，
你要這樣搞，乾脆直接只准買不能賣好了，神經病。


--
",http://www.ptt.cc/bbs/Stock/M.1698741541.A.2FF.html
1698750632181_PTT02R,bbs,Ptt,Stock,2023-10-31 19:07:42.000,Re: [新聞] 外資從新興亞股大逃亡 台股殺最慘,womack79,"原文恕刪

欸，不是啊


我用元大app撈今年初到今天的法人買賣超

賣超最多不是外資，自營避險才是最多欸

這幾年看盤始終有個感覺，如果當天盤中大

家一起跳水，八九不離十是自營在賣

這是內資講好的還是只是剛好引發程式單停損賣壓？

外資賣通常就比較溫吞，或是開盤就開低

https://i.imgur.com/PQX5CdQ.jpg



--
",http://www.ptt.cc/bbs/Stock/M.1698750464.A.5E9.html
