,id,p_type,s_name,s_area_name,post_time,title,author,content,page_url,content_type,date,label_day1,label_day2,label_day3,label_day4,label_day5
318,1655689975934_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 09:38:00,長榮跌到114元了喔!,mimiro5,長榮跌到114元了喔!<BR>聽說要減資了,https://www.mobile01.com/topicdetail.php?f=291&t=6611350,main,2022-06-20,1.0,0.0,0.0,1.0,1.0
319,1655689976220_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 09:44:00,長榮跌到114元了喔!,hch2006,長期看跌.,https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
320,1655691465693_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 10:10:00,長榮跌到114元了喔!,Ben0821,<BR>跌回20再買,https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
321,1655698513274_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 12:09:00,長榮與陽明股價拉平法人認為合理價(差)應是10-20元,sunflower2251,明後年有機會用的到這標題?(少一個字)長榮與陽明股價拉平 法人認為合理價(差)應是10-20元上周航運類指數下跌10.16％，比大盤周跌幅4.97％高一倍，貨櫃三雄當中陽明海運(2609)跌幅最小，股價還與長榮(2603)的119.5元拉平；有法人分析，陽明因為是高息股，有0056的買盤支撐，加上官股佔3成，股本較小、籌碼較佳，上周五逆勢漲了2.5元，但以長榮今年獲利預估來看，股價應該(高出陽明)10-20元才是合理價。另有法人認為，陽明今年5艘新船交完後，估計明後年都沒有新船，今年與明年的獲利都會輸給長榮許多，目前陽明股價跟長榮股價一樣是不合理的，合理價(差)應是20-30元。,https://www.mobile01.com/topicdetail.php?f=291&t=6611545,main,2022-06-20,1.0,0.0,0.0,1.0,1.0
322,1655704859573_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 13:48:00,2634漢翔，加碼,Jack2020,不知道8K大買進沒？點名後立刻跌停<BR>,https://www.mobile01.com/topicdetail.php?f=291&t=6610177,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
323,1655704859678_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 13:51:00,2634漢翔，加碼,jacky8000,你沒講我都沒注意它了......,https://www.mobile01.com/topicdetail.php?f=291&t=6610177,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
324,1655705444813_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 14:02:00,漢翔，亞德克，振曜，神準，胡連....你都沒有吧!漲嗎？跌嗎？當紅炸子雞嗎?還是毒藥?,chiaming978,大大報了14檔<BR>光看第1檔就跌停了<BR>其它的應該也不用看了<BR>1700多檔讓你挑，還能挑到亮綠燈<BR>這閉著眼睛射飛鏢也射的也夠準的了,https://www.mobile01.com/topicdetail.php?f=291&t=6611284,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
325,1655705445322_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 14:09:00,漢翔，亞德克，振曜，神準，胡連....你都沒有吧!漲嗎？跌嗎？當紅炸子雞嗎?還是毒藥?,cman4434,至少有兩隻亮綠燈,https://www.mobile01.com/topicdetail.php?f=291&t=6611284,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
326,1655708611439_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 15:00:00,2634漢翔，加碼,股海菜鳥,"<BR>他的話能信, 屎都能吃了..",https://www.mobile01.com/topicdetail.php?f=291&t=6610177,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
327,1655713668166_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 16:25:00,老爸退休金All in航運股慘被套 女兒求救：可單壓長榮拚解套？,197414,有錢不賭，對不起父母,https://www.mobile01.com/topicdetail.php?f=291&t=6610323&p=2,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
328,1655719825209_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 17:55:00,長榮、陽明年薪飆破300萬！,sunflower2251,"雖然航海王們今年可能沈船,<BR>但是三雄船東與員工今年必定還是賺飽飽.<BR>如果航海王們有幸加入海運業,至少本業這幾年不錯的.長榮、陽明年薪飆破300萬！ 全台年薪冠軍是「它」去年2021年，員工平均薪資費用統計出爐，毫無懸念，前幾名都是被半導體業包辦，不過航運業成長同樣很驚人，看看長榮及陽明，2021年平均員工薪水費用，衝破3百萬，跟2020年相比，呈現翻倍成長，不只許多已經出社會的人轉戰航運業，看看對還沒畢業的相關科系大學生，開出的薪資更是驚人。航運公司為了搶人，也成立了專班制，什麼叫專班制，就是它包班，我們不再是年薪百萬，你可能可以年薪200萬，一個大學畢業生。」疫情加持下，薪水不只三級跳，翻開航運界薪資排名，以長榮年薪360.6萬最多，調整幅度高達120.7%，陽明海運也突破300萬，漲幅同樣很驚人，前4名的薪資通通比，年薪平均246.3萬元的護國神山台積電還要高，至於其他上榜的前10名，也都是超過百萬，許多已出社會好一陣子的人士，也看準高薪，冒著中年轉職的風險，轉戰航運業。",https://www.mobile01.com/topicdetail.php?f=291&t=6611771,main,2022-06-20,1.0,0.0,0.0,1.0,1.0
329,1655726310358_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-20 19:57:00,漢翔，亞德克，振曜，神準，胡連....你都沒有吧!漲嗎？跌嗎？當紅炸子雞嗎?還是毒藥?,傻掰,跌完了。,https://www.mobile01.com/topicdetail.php?f=291&t=6611284,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0
330,1655780436346_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-21 10:45:00,超級大戶砸10億買長榮航股票!,黃金手指,可以上車嗎?,https://www.mobile01.com/topicdetail.php?f=291&t=6612084,main,2022-06-21,0.0,0.0,1.0,1.0,1.0
331,1655780436374_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-21 10:50:00,超級大戶砸10億買長榮航股票!,mimiro5,<BR>現在快上車,https://www.mobile01.com/topicdetail.php?f=291&t=6612084,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0
332,1655785161252_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-21 12:08:00,我覺得長榮航會漲到百點以上,mimiro5,我覺得長榮航會漲到百點以上~<BR>聽說我是股市明燈,https://www.mobile01.com/topicdetail.php?f=291&t=6612139,main,2022-06-21,0.0,0.0,1.0,1.0,1.0
333,1655786007633_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-21 12:23:00,我覺得長榮航會漲到百點以上,yuanchih,這不能我覺得....投顧老師們的預測都是「股市冥燈」。,https://www.mobile01.com/topicdetail.php?f=291&t=6612139,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0
334,1655786871388_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-21 12:35:00,我覺得長榮航會漲到百點以上,macd.k777,"長榮航會漲到百點以上?要不要說清楚一點,是張飛和岳飛啊!",https://www.mobile01.com/topicdetail.php?f=291&t=6612139,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0
335,1655787310815_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-21 12:52:00,我覺得長榮航會漲到百點以上,cman4434,用日幣來算的話，目標不遠。,https://www.mobile01.com/topicdetail.php?f=291&t=6612139,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0
336,1655787310831_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-21 12:53:00,我覺得長榮航會漲到百點以上,mimiro5,<BR>你們難道沒去看這篇嗎?<BR>今天台股會大漲喔,https://www.mobile01.com/topicdetail.php?f=291&t=6612139,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0
337,1655865271251_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 10:26:00,航運大跌電子回檔 台股早盤挫逾140點,p91925,美股4大指數收高，台股今天早盤因電子權值股回檔，航運股大跌，呈現開低震盪走勢，最低來到15584.13點，下跌144.51點，失守5日線15634點。主要電子權值股台積電下跌4元，最低來到501元，聯發科跌幅超過2%，聯電今天除息，早盤呈現貼息，台達電、日月光投控在平盤下整理；航運股重挫，類股指數跌幅超過3%法人表示，台股今天早盤下挫主要是電子族群回檔、航運股大跌，短線大盤仍具跌深反彈契機，可聚焦跌深中小型電子股、航空雙雄以及各國政策利多相關題材。FROM:中央社 記者鍾榮峰,https://www.mobile01.com/topicdetail.php?f=291&t=6612771,main,2022-06-22,0.0,1.0,1.0,1.0,1.0
338,1655871804252_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 12:18:00,長榮跌到114元了喔!,mimiro5,"<BR>快破百了,還想減資耶!",https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
339,1655872964898_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 12:28:00,長榮跌到114元了喔!,tom0705,"如果真的跌到20元,您就不買了",https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
340,1655873835240_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 12:48:00,長榮跌到114元了喔!,SAKIMORI,當初還有人鼓吹長榮減資是好事<BR>是菜鳥不懂把它當利空看待<BR>結果呢？股價說明一切,https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
341,1655873842459_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 12:51:00,航運大跌電子回檔 台股早盤挫逾140點,KK84356,好嗨喔！ 收割韭菜！大把大把的收！,https://www.mobile01.com/topicdetail.php?f=291&t=6612771,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
342,1655875029791_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 13:00:00,航運大跌電子回檔 台股早盤挫逾140點,williamP,金融股才跌1%,https://www.mobile01.com/topicdetail.php?f=291&t=6612771,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
343,1655879891608_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 14:32:00,長榮跌到114元了喔!,steventym,這隻熊可以到這裡討論<BR>航運三熊,https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
344,1655879891643_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 14:34:00,長榮跌到114元了喔!,steventym,這隻熊可以到這裡討論<BR>航運三熊<BR>,https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
345,1655892633869_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 17:48:00,2634漢翔，加碼,01010,8000大 果然是神啊能多報幾隻你加碼的進場的標的嗎？？,https://www.mobile01.com/topicdetail.php?f=291&t=6610177,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
346,1655892633980_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 18:03:00,2634漢翔，加碼,trumandream,8K大在6月17日喊進漢翔，當天收盤價38.2元，今天收盤31.35元，跌了18％不愧是01大神反指標。,https://www.mobile01.com/topicdetail.php?f=291&t=6610177,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
347,1655892634125_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 18:08:00,2634漢翔，加碼,jacky8000,運氣不好,https://www.mobile01.com/topicdetail.php?f=291&t=6610177,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
348,1655892634155_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 18:10:00,2634漢翔，加碼,kao_king,看圖說故事1.貼出 買進 張數2.你是喜歡吞大黑棒的人 我知道<BR>[長黑吞噬]3.今日沒有 ALL IN 不是你的風格4.書本裡都有寫<BR>周線[長黑吞噬 + 跌破前低]<BR>後面 將會有不祥的預兆[你又不愛看書]<BR>講了你又不懂,https://www.mobile01.com/topicdetail.php?f=291&t=6610177,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
349,1655894911510_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-22 18:35:00,2634漢翔，加碼,chiaming978,別灰心<BR>還有一個同一天比你早喊這檔的大大<BR>不好意思點名起碼另一檔寶一目前還不錯就如同我發文說的那樣<BR>要找那種豬營養不良還未被養肥的那種才有機會<BR>說白點就是去年最好是前幾年連漲都還沒漲過，還在底部混水摸魚的這一種<BR>這種尚有機會<BR>養、套、殺<BR>尚未養、要套誰、懶的殺豬毋肥，肥佇狗漢翔、寶一、晟田、駐龍、長亨.......<BR>一榮俱榮，一損俱損漢翔算是半官股公司，雖然目前值利率不優於公股行庫起碼不會倒<BR>就算套牢存股放著也可父傳子，子傳孫.....明天6/23 就掛跌停買進,https://www.mobile01.com/topicdetail.php?f=291&t=6610177,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0
350,1655966857479_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 14:24:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,xccx010x,首先6/29會發17.99999637元股息然後從目前的營收來推測，也只剩下5個月的變化，如果剩下五個月沒有太大的變化，明年應該至少會發30元股息而當要發30元股息的時候，股價就不可能低於30元這應該是常識往年長榮在虧錢的時候也有10元的股價所以可以推測明年要是海運大崩盤，至少也有30+10=40元的股價40元股價發30元股息殖利率直逼75%??而股價40元+明年30元股息+今年18元股息=88元所以如果買到88元是不是穩賺不賠?另外長榮在2022第一季每股淨值也有82元，理論上來說股價應該不太可能低於淨值這樣看法是不是正確?,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,main,2022-06-23,1.0,1.0,1.0,1.0,1.0
351,1655966857520_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 14:36:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,區5678,停滯性通膨+各國庫存上升，運價可能會提早崩？預期明年的30元可能有變數，現在的跌破就在反應這個。,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
352,1655966857552_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 14:42:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,jerryho282,<BR>你太保守了，長榮２０２３年股價應該是：３００+３０（２０２２股利）＋１８（２０２１股利）,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
353,1655966857748_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 14:47:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,Jack2020,<BR>我有想過這個想法，但海運去年賺翻可說是毛利率世界第一，但會不會殖利率也是世界的一....,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
354,1655967264935_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 14:53:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,sheaujwu,覺得穩賺，你就抱緊或加碼，否則，就快溜。,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
355,1655969602680_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 15:19:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,不要這樣,沖了啦，大不了再堵一次運河....,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
356,1655970439919_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 15:40:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,會甩尾的野豬,我與你同在，因為我也套牢了,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
357,1655971022338_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 15:54:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,milktoface,友達淨值24，今天收盤價15.15。,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
358,1655971834996_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 16:01:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,九份老街,"五年線或十年線的位置,比較適合買來存股!",https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
359,1655971868148_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 16:05:00,"鋼鐵,面板,航運 = 景氣循環股?",sunflower2251,"鋼鐵,面板,航運 = 景氣循環股?不知不覺,鋼鐵,面板快回到長期均價打底了,<BR>下半年面對挑戰而還在相對高點的航運命運會是例外?<BR>記得看看長期均價時的量VS疫情後的量.",https://www.mobile01.com/topicdetail.php?f=291&t=6613694,main,2022-06-23,1.0,1.0,1.0,1.0,1.0
360,1655975457746_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 16:10:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,f890603,股價反應未來。 如果未來eps是負的呢？老話還是那句 珍愛金錢 遠離海運股,https://www.mobile01.com/topicdetail.php?f=291&t=6613613,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
361,1655975458601_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 17:00:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,ejan1969,你30元算了2次，應該是10+30+18=58才是，你58買，今年明年領回48元股息，成本變10元，明年起長榮虧損，股價剩10元，你剛好打平，只是打平不是賺，而且你領的48元股息還要扣所得稅。,https://www.mobile01.com/topicdetail.php?f=291&t=6613613&p=2,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
362,1656000392826_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-23 23:54:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,Black666888,"最大的盲點是: 你確定明年會發 30元?民營公司到時以產業前景不明,需保留現金, 不發或只發一點,你能拿它如何 ..",https://www.mobile01.com/topicdetail.php?f=291&t=6613613&p=2,reply,2022-06-23,1.0,1.0,1.0,1.0,1.0
363,1656025261330_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-24 06:45:00,月底前有88元的長榮 放到明年領股息是不是穩賺不賠,茶太,2016年韓進eps負150元<BR>這次造的船比2009年還要多<BR>景氣循傳股股價比淨值低是常有的事<BR>今年賺30元但景氣反轉2023年只發10元股利不是不可能,https://www.mobile01.com/topicdetail.php?f=291&t=6613613&p=2,reply,2022-06-24,1.0,1.0,1.0,1.0,0.0
364,1656130055342_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-25 11:43:00,（航空股） 2618長榮航 2610華航 ，8/26題材反應完準備往下,joe60936093,長榮航，華航股價下半年還有緩慢往上機會嗎？都說邊境解封，旅遊人潮暴增，機票價格高漲，營收看好，三大法人是看壞明，後年航空業營收嗎？<BR>現在技術面，籌碼面都是被法人賣下去<BR>每天都看到賣超前十名都有這兩家航空，<BR>6月份以來賣超都超過10多萬張，且還持續賣超中下半年長榮航，華航股價有緩慢往上的機會嗎？謝謝,https://www.mobile01.com/topicdetail.php?f=291&t=6610592,reply,2022-06-25,1.0,1.0,1.0,0.0,0.0
365,1656316488829_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-27 15:51:00,2634漢翔，加碼,chiaming978,麻煩8000大大再發文加碼漢翔一下<BR>6/23 掛跌停買進，沒跌停買不到，可能少了8000大大的加持<BR>6/24 掛跌停買進，沒跌停買不到，可能少了8000大大的加持<BR>6/27 掛跌停買進，沒跌停買不到，可能少了8000大大的加持<BR>6/28~ 持續掛跌停買進,https://www.mobile01.com/topicdetail.php?f=291&t=6610177&p=2,reply,2022-06-27,1.0,0.0,0.0,0.0,1.0
366,1656466405518_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-29 09:10:00,長榮跌到114元了喔!,mimiro5,"<BR>所以今天減資後,明天會變95+60%=152元,這不是前陣子的高點嗎?",https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-29,0.0,0.0,1.0,1.0,1.0
367,1656466405575_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-29 09:28:00,長榮跌到114元了喔!,Morgan Stanley,<BR>應該不是152是233到240之間,https://www.mobile01.com/topicdetail.php?f=291&t=6611350,reply,2022-06-29,0.0,0.0,1.0,1.0,1.0
368,1656466405636_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-29 09:30:00,長榮跌到114元了喔!,mimiro5,"<BR>問一下喔,如果今天買了1張,明天會變600股嗎?",https://www.mobile01.com/topicdetail.php?f=291&t=6611350&p=2,reply,2022-06-29,0.0,0.0,1.0,1.0,1.0
369,1656467330435_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-29 09:36:00,長榮跌到114元了喔!,KuaP,<BR>總是要學一下紅茶<BR>給妳當永遠的股東不然請繳學費退股東,https://www.mobile01.com/topicdetail.php?f=291&t=6611350&p=2,reply,2022-06-29,0.0,0.0,1.0,1.0,1.0
370,1656468028808_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-29 09:49:00,長榮跌到114元了喔!,linchen245,<BR>多多幾次減資<BR>價格定會破千,https://www.mobile01.com/topicdetail.php?f=291&t=6611350&p=2,reply,2022-06-29,0.0,0.0,1.0,1.0,1.0
371,1656468819076_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-29 10:07:00,長榮跌到114元了喔!,Morgan Stanley,<BR>你的問題.....下面那位大大有回答,https://www.mobile01.com/topicdetail.php?f=291&t=6611350&p=2,reply,2022-06-29,0.0,0.0,1.0,1.0,1.0
372,1656470664531_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-29 10:29:00,長榮跌到114元了喔!,高雄真好,是變400股唷<BR>目前減資日期還沒公告,https://www.mobile01.com/topicdetail.php?f=291&t=6611350&p=2,reply,2022-06-29,0.0,0.0,1.0,1.0,1.0
373,1656518965791_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-29 23:59:00,杜金龍回憶，上一次長榮90塊已經是30年前的事,sunflower2251,"就說了,不比鋼鐵面板5~10年一循環,<BR>航運一輩子才有的超級大多頭景氣循環,<BR>可以當沖波段,就是不要長期持有,除非你要隔代沖.長榮除息秀失靈 自營商倒貨成元兇 專家：上次看到長榮90元已是30年前的事杜金龍表示，很多人說，航運賺很多、EPS很高，但是這個利多大家都知道，雖然高，但<BR>是穩定的嗎？穩定的獲利才能享有較高的本益比。航運以前幾乎都賠錢，況且一年漲了26<BR>倍，隔年也應該要休息；何況大盤走跌勢，更不利個股表現。杜金龍回憶，民國78年長榮掛牌，之後漲到90幾塊，當時裕隆股價也大漲，車動船也動，<BR>後來股市就見到高點12682、之後狂瀉。30年後長榮解套，萬一這次被套在高價的沒跑掉<BR>，可能要套很久。建議若有跌深反彈就先走。<BR>",https://www.mobile01.com/topicdetail.php?f=291&t=6617083,main,2022-06-29,0.0,0.0,1.0,1.0,1.0
374,1656528013453_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-30 02:33:00,杜金龍回憶，上一次長榮90塊已經是30年前的事,老自犬,杜金龍記錯了，長榮是民國76年上市，長榮子公司立榮航運才是民國78年上市。,https://www.mobile01.com/topicdetail.php?f=291&t=6617083,reply,2022-06-30,0.0,1.0,1.0,1.0,1.0
375,1656528013485_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-06-30 02:34:00,杜金龍回憶，上一次長榮90塊已經是30年前的事,chiaming978,很多個股都有這種情況<BR>一路套到掛<BR>父傳子、子傳孫<BR>連套好幾代甚至套到下市都有可能,https://www.mobile01.com/topicdetail.php?f=291&t=6617083,reply,2022-06-30,0.0,1.0,1.0,1.0,1.0
376,1656685591584_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-07-01 22:16:00,長榮現金減資6成 最後交易日9/6,mimiro5,（中央社記者潘智義台北1日電）長榮今天晚間公布，現金減資逾新台幣317億元，股票最後交易日為9月6日，減資股票停止在交易市場買賣期間為9月7日至16日止，減資股票最後過戶日9月11日。長榮發布重大訊息指出，本次依減資換發股票基準日股東名簿所載股東持有股份，每仟股換發400股，即每仟股減少600股，並退還股款6000元。長榮說明，目前已發行股份總數為52億9105萬204股，每股面額10元，共計新台幣529億1050萬2040元；含今年3月16日至7月1日國內第4次無擔保轉換公司債轉換普通股尚未辦理變更登記普通股計1067股。長榮表示，截至減資換發股票基準日9月16日，將減資銷除已發行股份計31億7463萬122股，共計317億4630萬1220元，減資比率60%。長榮解釋，上述現金減資案經5月30日股東常會決議通過，並經台灣證券交易所今天核准申報生效在案。長榮指出，現金減資後換發普通股股數計21億1642萬82股，每股面額10元，減資後實收資本額為211億6420萬820元。（編輯：潘羿菁）1110701<BR>原址,https://www.mobile01.com/topicdetail.php?f=291&t=6618286,main,2022-07-01,1.0,1.0,1.0,1.0,0.0
377,1656811118113_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-07-03 09:06:00,想當航海王卻翻船⋯漢來才砸9288萬買1千張長榮、2天後又處分持股賠3460萬殺出...,mimiro5,"長榮（2603）週五（7/1）公告現金減資基準日，減資股票最後交易日為9/6，新股暨上市買賣日為9/19，也就是投資人若不想參加減資，要在9/6前賣出股票。長榮股東會通過現金減資案，減資幅度達6成，減資後股本為211.64億元，若投資人參與減資，則9/16持有1張長榮股票變為400股，並收到減資退還現金股款6000元。長榮6/29除息當天只演出半場好戲，股價即由填息近3成翻轉成貼息，7/1收盤79.8元重挫超過5%，讓不少小股東原本想搭著搭船出海賺一波，卻反而翻船落海。其實不止小股東欲哭無淚，漢來美食（1268）公告6/29至7/1三個交易日處分長榮股票1000張，每股約85.3元至95元，損失3460萬元。但其實漢來美食才在6/27至6/29三個交易日，砸了9288萬元大買長榮，成本約94元至108.5元，等於買不到兩天就開始認賠殺出，不過賣出1000張後，漢來還持有500張長榮。<BR>原址<BR>============================================<BR>還是乖乖做你本行唄,不是投資的料",https://www.mobile01.com/topicdetail.php?f=291&t=6618737,main,2022-07-03,1.0,1.0,0.0,1.0,1.0
